quizzes,solutions
000960020008040306100703900064000008015890040003500700400051000002007890300600052,537968124298145376146723985964372518715896243823514769489251637652437891371689452
090006024006084000052000070000632000304010009600008005801420093009003410000059708,198576324736284951452391876985632147324715689617948235861427593579863412243159768
001000235500760400020130000050001300000098601080403720630007140004020090900504060,761849235593762418428135976259671384347298651186453729635987142814326597972514863
000060004400001925302008700640200038020010070059003100007006400010049000000805206,175962384468731925392458761641297538823514679759683142587126493216349857934875216
400860150720003000000249000052300019000000406090070820003650208070000090186002003,439867152728513964561249387652384719817925436394176825943651278275438691186792543
205400001000025070040301008107093800000050023402860005094000300600000007580000964,275489631318625479946371258157293846869154723432867195794516382623948517581732964
068700230000000794005309010036041002200605008841200600020073000100406300700050009,968714235312568794475329816536841972297635148841297653624973581159486327783152469
000000908060043000001296500098050673000008405720030000080029000003581007002000041,234715968569843712871296534498152673316978425725634189187429356643581297952367841
007805960490000500081000030702031000800640790000500006004308000009160002650079041,237815964496723518581496237762931485815642793943587126124358679379164852658279341
024019000300000080109600207030060002650070090800041703500407900006000854900200001,724819635365724189189635247437968512651372498892541763513487926276193854948256371
364805000280000900007021000000900015010430208023016040040000632005070091000068004,364895127281743956957621483476982315519437268823516749748159632635274891192368574
091050203070602004050180900000006002008047300120800076700400501580000009406000030,691754283873692154254183967347516892968247315125839476739468521582371649416925738
209030800050000010038507029000000002001009036065702908070300500410600000080900463,249136875657298314138547629794863152821459736365712948976324581413685297582971463
000780495080206300009050000500600080827001900000040053703900206000307010601405007,162783495485296371379154628534679182827531964916842753753918246248367519691425837
160980000802000046050007003904701000600002195030000020095643200000000300008500407,163984572872315946459267813924751638687432195531896724795643281246178359318529467
090204005300081000080390074406008000005070290020003607009600800007500410010000026,791264385354781962682395174476928531135476298928153647249617853867532419513849726
030802050000100026600094017950403001018070000000000465309001000700005090082640000,137862954894157326625394817956423781418576239273918465369781542741235698582649173
009050008470003050200080630000068003021900070086300209050004002700500104004170090,639751428478623951215489637947268513321945876586317249153894762792536184864172395
000070806206090070018043500630029400070001620009000035000008004450030210100750003,395172846246895371718643592631529487574381629829467135963218754457936218182754963
004000000015090068970610050830006410000100093600500002180973000090085007003400200,364857921215394768978612354839726415527148693641539872182973546496285137753461289
020043007806900300070200901002106050000500100560030004940050008003001000000678003,129843567856917342374265981432186759798524136561739824947352618683491275215678493
500410020800903100040000036100007200078390040052106900010000078006270005039084000,563418729827963154941725836194857263678392541352146987215639478486271395739584612
000000408970301050060590030805960200230800000001003000300004129120000860680050070,513276498978341652462598731845967213236815947791423586357684129124739865689152374
001009073708410200020006800409750000310080092002000006000140900003007028500260034,651829473738415269924376815469752381315684792872931546286143957143597628597268134
007080000400015090090207006001090030043000209560800000070950801200408063006030507,657389412432615798198247356821794635743561289569823174374956821215478963986132547
004030920000006503508000700009025008060900100201607040405002000700810030900004206,674538921192476583538291764349125678867943152251687349415362897726819435983754216
